cohort	subject	modality	gene	reference_method	cluster_id	comparator	reference_correct	comparator_correct	delta	reference_callable	comparator_callable	comparator_status
1000G-development	NA18523	wgs	C	SimplePluralityLex	1000G-development:NA18523	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18526	wgs	A	SimplePluralityLex	1000G-development:NA18526	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18526	wgs	B	SimplePluralityLex	1000G-development:NA18526	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA18526	wgs	C	SimplePluralityLex	1000G-development:NA18526	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18530	wgs	A	SimplePluralityLex	1000G-development:NA18530	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18530	wgs	B	SimplePluralityLex	1000G-development:NA18530	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18530	wgs	C	SimplePluralityLex	1000G-development:NA18530	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18532	wgs	A	SimplePluralityLex	1000G-development:NA18532	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA18532	wgs	B	SimplePluralityLex	1000G-development:NA18532	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18532	wgs	C	SimplePluralityLex	1000G-development:NA18532	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA18534	wgs	A	SimplePluralityLex	1000G-development:NA18534	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18534	wgs	B	SimplePluralityLex	1000G-development:NA18534	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18534	wgs	C	SimplePluralityLex	1000G-development:NA18534	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18536	wgs	A	SimplePluralityLex	1000G-development:NA18536	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18536	wgs	B	SimplePluralityLex	1000G-development:NA18536	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18536	wgs	C	SimplePluralityLex	1000G-development:NA18536	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18537	wgs	A	SimplePluralityLex	1000G-development:NA18537	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA18537	wgs	B	SimplePluralityLex	1000G-development:NA18537	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18537	wgs	C	SimplePluralityLex	1000G-development:NA18537	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18542	wgs	A	SimplePluralityLex	1000G-development:NA18542	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18542	wgs	B	SimplePluralityLex	1000G-development:NA18542	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA18542	wgs	C	SimplePluralityLex	1000G-development:NA18542	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18543	wgs	A	SimplePluralityLex	1000G-development:NA18543	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA18543	wgs	B	SimplePluralityLex	1000G-development:NA18543	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18543	wgs	C	SimplePluralityLex	1000G-development:NA18543	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18544	wgs	A	SimplePluralityLex	1000G-development:NA18544	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA18544	wgs	B	SimplePluralityLex	1000G-development:NA18544	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18544	wgs	C	SimplePluralityLex	1000G-development:NA18544	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18545	wgs	A	SimplePluralityLex	1000G-development:NA18545	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18545	wgs	B	SimplePluralityLex	1000G-development:NA18545	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA18545	wgs	C	SimplePluralityLex	1000G-development:NA18545	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18561	wgs	A	SimplePluralityLex	1000G-development:NA18561	Caller:OptiType	1	0	-1	1	1	callable
1000G-development	NA18561	wgs	B	SimplePluralityLex	1000G-development:NA18561	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18561	wgs	C	SimplePluralityLex	1000G-development:NA18561	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18562	wgs	A	SimplePluralityLex	1000G-development:NA18562	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18562	wgs	B	SimplePluralityLex	1000G-development:NA18562	Caller:OptiType	1	0	-1	1	1	callable
1000G-development	NA18562	wgs	C	SimplePluralityLex	1000G-development:NA18562	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18563	wgs	A	SimplePluralityLex	1000G-development:NA18563	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18563	wgs	B	SimplePluralityLex	1000G-development:NA18563	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18563	wgs	C	SimplePluralityLex	1000G-development:NA18563	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA18564	wgs	A	SimplePluralityLex	1000G-development:NA18564	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18564	wgs	B	SimplePluralityLex	1000G-development:NA18564	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18564	wgs	C	SimplePluralityLex	1000G-development:NA18564	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18858	wgs	A	SimplePluralityLex	1000G-development:NA18858	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18858	wgs	B	SimplePluralityLex	1000G-development:NA18858	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18858	wgs	C	SimplePluralityLex	1000G-development:NA18858	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA18861	wgs	A	SimplePluralityLex	1000G-development:NA18861	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA18861	wgs	B	SimplePluralityLex	1000G-development:NA18861	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA18861	wgs	C	SimplePluralityLex	1000G-development:NA18861	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19093	wgs	A	SimplePluralityLex	1000G-development:NA19093	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19093	wgs	B	SimplePluralityLex	1000G-development:NA19093	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19093	wgs	C	SimplePluralityLex	1000G-development:NA19093	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19099	wgs	A	SimplePluralityLex	1000G-development:NA19099	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19099	wgs	B	SimplePluralityLex	1000G-development:NA19099	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19099	wgs	C	SimplePluralityLex	1000G-development:NA19099	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA19116	wgs	A	SimplePluralityLex	1000G-development:NA19116	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19116	wgs	B	SimplePluralityLex	1000G-development:NA19116	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19116	wgs	C	SimplePluralityLex	1000G-development:NA19116	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19119	wgs	A	SimplePluralityLex	1000G-development:NA19119	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19119	wgs	B	SimplePluralityLex	1000G-development:NA19119	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19119	wgs	C	SimplePluralityLex	1000G-development:NA19119	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19129	wgs	A	SimplePluralityLex	1000G-development:NA19129	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19129	wgs	B	SimplePluralityLex	1000G-development:NA19129	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA19129	wgs	C	SimplePluralityLex	1000G-development:NA19129	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19130	wgs	A	SimplePluralityLex	1000G-development:NA19130	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19130	wgs	B	SimplePluralityLex	1000G-development:NA19130	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19130	wgs	C	SimplePluralityLex	1000G-development:NA19130	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19131	wgs	A	SimplePluralityLex	1000G-development:NA19131	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19131	wgs	B	SimplePluralityLex	1000G-development:NA19131	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19131	wgs	C	SimplePluralityLex	1000G-development:NA19131	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19152	wgs	A	SimplePluralityLex	1000G-development:NA19152	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19152	wgs	B	SimplePluralityLex	1000G-development:NA19152	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19152	wgs	C	SimplePluralityLex	1000G-development:NA19152	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19153	wgs	A	SimplePluralityLex	1000G-development:NA19153	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19153	wgs	B	SimplePluralityLex	1000G-development:NA19153	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19153	wgs	C	SimplePluralityLex	1000G-development:NA19153	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19209	wgs	A	SimplePluralityLex	1000G-development:NA19209	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19209	wgs	B	SimplePluralityLex	1000G-development:NA19209	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19209	wgs	C	SimplePluralityLex	1000G-development:NA19209	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19210	wgs	A	SimplePluralityLex	1000G-development:NA19210	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA19210	wgs	B	SimplePluralityLex	1000G-development:NA19210	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19210	wgs	C	SimplePluralityLex	1000G-development:NA19210	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19238	wgs	A	SimplePluralityLex	1000G-development:NA19238	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19238	wgs	B	SimplePluralityLex	1000G-development:NA19238	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19238	wgs	C	SimplePluralityLex	1000G-development:NA19238	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA19239	wgs	A	SimplePluralityLex	1000G-development:NA19239	Caller:OptiType	1	0	-1	1	1	callable
1000G-development	NA19239	wgs	B	SimplePluralityLex	1000G-development:NA19239	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA19239	wgs	C	SimplePluralityLex	1000G-development:NA19239	Caller:OptiType	1	0	-1	1	1	callable
1000G-development	NA20502	wgs	A	SimplePluralityLex	1000G-development:NA20502	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA20502	wgs	B	SimplePluralityLex	1000G-development:NA20502	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA20502	wgs	C	SimplePluralityLex	1000G-development:NA20502	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20503	wgs	A	SimplePluralityLex	1000G-development:NA20503	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20503	wgs	B	SimplePluralityLex	1000G-development:NA20503	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA20503	wgs	C	SimplePluralityLex	1000G-development:NA20503	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA20504	wgs	A	SimplePluralityLex	1000G-development:NA20504	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA20504	wgs	B	SimplePluralityLex	1000G-development:NA20504	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA20504	wgs	C	SimplePluralityLex	1000G-development:NA20504	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20505	wgs	A	SimplePluralityLex	1000G-development:NA20505	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20505	wgs	B	SimplePluralityLex	1000G-development:NA20505	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20505	wgs	C	SimplePluralityLex	1000G-development:NA20505	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20506	wgs	A	SimplePluralityLex	1000G-development:NA20506	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20506	wgs	B	SimplePluralityLex	1000G-development:NA20506	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20506	wgs	C	SimplePluralityLex	1000G-development:NA20506	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20507	wgs	A	SimplePluralityLex	1000G-development:NA20507	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20507	wgs	B	SimplePluralityLex	1000G-development:NA20507	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA20507	wgs	C	SimplePluralityLex	1000G-development:NA20507	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA20508	wgs	A	SimplePluralityLex	1000G-development:NA20508	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA20508	wgs	B	SimplePluralityLex	1000G-development:NA20508	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA20508	wgs	C	SimplePluralityLex	1000G-development:NA20508	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20509	wgs	A	SimplePluralityLex	1000G-development:NA20509	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA20509	wgs	B	SimplePluralityLex	1000G-development:NA20509	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA20509	wgs	C	SimplePluralityLex	1000G-development:NA20509	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20510	wgs	A	SimplePluralityLex	1000G-development:NA20510	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20510	wgs	B	SimplePluralityLex	1000G-development:NA20510	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20510	wgs	C	SimplePluralityLex	1000G-development:NA20510	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA20512	wgs	A	SimplePluralityLex	1000G-development:NA20512	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20512	wgs	B	SimplePluralityLex	1000G-development:NA20512	Caller:OptiType	0	1	1	1	1	callable
1000G-development	NA20512	wgs	C	SimplePluralityLex	1000G-development:NA20512	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20513	wgs	A	SimplePluralityLex	1000G-development:NA20513	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA20513	wgs	B	SimplePluralityLex	1000G-development:NA20513	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20513	wgs	C	SimplePluralityLex	1000G-development:NA20513	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20514	wgs	A	SimplePluralityLex	1000G-development:NA20514	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20514	wgs	B	SimplePluralityLex	1000G-development:NA20514	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20514	wgs	C	SimplePluralityLex	1000G-development:NA20514	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20515	wgs	A	SimplePluralityLex	1000G-development:NA20515	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA20515	wgs	B	SimplePluralityLex	1000G-development:NA20515	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20515	wgs	C	SimplePluralityLex	1000G-development:NA20515	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20516	wgs	A	SimplePluralityLex	1000G-development:NA20516	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20516	wgs	B	SimplePluralityLex	1000G-development:NA20516	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20516	wgs	C	SimplePluralityLex	1000G-development:NA20516	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20519	wgs	A	SimplePluralityLex	1000G-development:NA20519	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20519	wgs	B	SimplePluralityLex	1000G-development:NA20519	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20519	wgs	C	SimplePluralityLex	1000G-development:NA20519	Caller:OptiType	1	0	-1	1	1	callable
1000G-development	NA20521	wgs	A	SimplePluralityLex	1000G-development:NA20521	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20521	wgs	B	SimplePluralityLex	1000G-development:NA20521	Caller:OptiType	1	1	0	1	1	callable
1000G-development	NA20521	wgs	C	SimplePluralityLex	1000G-development:NA20521	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20528	wgs	A	SimplePluralityLex	1000G-development:NA20528	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20528	wgs	B	SimplePluralityLex	1000G-development:NA20528	Caller:OptiType	0	0	0	1	1	callable
1000G-development	NA20528	wgs	C	SimplePluralityLex	1000G-development:NA20528	Caller:OptiType	0	0	0	1	1	callable
1000G-development	HG00096	wgs	A	SimplePluralityLex	1000G-development:HG00096	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00096	wgs	B	SimplePluralityLex	1000G-development:HG00096	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00096	wgs	C	SimplePluralityLex	1000G-development:HG00096	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00097	wgs	A	SimplePluralityLex	1000G-development:HG00097	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00097	wgs	B	SimplePluralityLex	1000G-development:HG00097	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00097	wgs	C	SimplePluralityLex	1000G-development:HG00097	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00099	wgs	A	SimplePluralityLex	1000G-development:HG00099	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00099	wgs	B	SimplePluralityLex	1000G-development:HG00099	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00099	wgs	C	SimplePluralityLex	1000G-development:HG00099	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00100	wgs	A	SimplePluralityLex	1000G-development:HG00100	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00100	wgs	B	SimplePluralityLex	1000G-development:HG00100	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00100	wgs	C	SimplePluralityLex	1000G-development:HG00100	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00101	wgs	A	SimplePluralityLex	1000G-development:HG00101	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00101	wgs	B	SimplePluralityLex	1000G-development:HG00101	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00101	wgs	C	SimplePluralityLex	1000G-development:HG00101	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00102	wgs	A	SimplePluralityLex	1000G-development:HG00102	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00102	wgs	B	SimplePluralityLex	1000G-development:HG00102	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00102	wgs	C	SimplePluralityLex	1000G-development:HG00102	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00103	wgs	A	SimplePluralityLex	1000G-development:HG00103	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00103	wgs	B	SimplePluralityLex	1000G-development:HG00103	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00103	wgs	C	SimplePluralityLex	1000G-development:HG00103	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	HG00105	wgs	A	SimplePluralityLex	1000G-development:HG00105	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00105	wgs	B	SimplePluralityLex	1000G-development:HG00105	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00105	wgs	C	SimplePluralityLex	1000G-development:HG00105	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00106	wgs	A	SimplePluralityLex	1000G-development:HG00106	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00106	wgs	B	SimplePluralityLex	1000G-development:HG00106	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00106	wgs	C	SimplePluralityLex	1000G-development:HG00106	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00107	wgs	A	SimplePluralityLex	1000G-development:HG00107	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00107	wgs	B	SimplePluralityLex	1000G-development:HG00107	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00107	wgs	C	SimplePluralityLex	1000G-development:HG00107	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00108	wgs	A	SimplePluralityLex	1000G-development:HG00108	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00108	wgs	B	SimplePluralityLex	1000G-development:HG00108	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00108	wgs	C	SimplePluralityLex	1000G-development:HG00108	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	HG00109	wgs	A	SimplePluralityLex	1000G-development:HG00109	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00109	wgs	B	SimplePluralityLex	1000G-development:HG00109	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00109	wgs	C	SimplePluralityLex	1000G-development:HG00109	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00110	wgs	A	SimplePluralityLex	1000G-development:HG00110	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00110	wgs	B	SimplePluralityLex	1000G-development:HG00110	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00110	wgs	C	SimplePluralityLex	1000G-development:HG00110	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00111	wgs	A	SimplePluralityLex	1000G-development:HG00111	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00111	wgs	B	SimplePluralityLex	1000G-development:HG00111	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00111	wgs	C	SimplePluralityLex	1000G-development:HG00111	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00112	wgs	A	SimplePluralityLex	1000G-development:HG00112	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00112	wgs	B	SimplePluralityLex	1000G-development:HG00112	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00112	wgs	C	SimplePluralityLex	1000G-development:HG00112	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00114	wgs	A	SimplePluralityLex	1000G-development:HG00114	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00114	wgs	B	SimplePluralityLex	1000G-development:HG00114	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00114	wgs	C	SimplePluralityLex	1000G-development:HG00114	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00115	wgs	A	SimplePluralityLex	1000G-development:HG00115	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00115	wgs	B	SimplePluralityLex	1000G-development:HG00115	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00115	wgs	C	SimplePluralityLex	1000G-development:HG00115	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00116	wgs	A	SimplePluralityLex	1000G-development:HG00116	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00116	wgs	B	SimplePluralityLex	1000G-development:HG00116	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00116	wgs	C	SimplePluralityLex	1000G-development:HG00116	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00171	wgs	A	SimplePluralityLex	1000G-development:HG00171	Caller:SpecHLA	1	0	-1	1	0	missing
1000G-development	HG00171	wgs	B	SimplePluralityLex	1000G-development:HG00171	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00171	wgs	C	SimplePluralityLex	1000G-development:HG00171	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00173	wgs	A	SimplePluralityLex	1000G-development:HG00173	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00173	wgs	B	SimplePluralityLex	1000G-development:HG00173	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00173	wgs	C	SimplePluralityLex	1000G-development:HG00173	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00174	wgs	A	SimplePluralityLex	1000G-development:HG00174	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	HG00174	wgs	B	SimplePluralityLex	1000G-development:HG00174	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00174	wgs	C	SimplePluralityLex	1000G-development:HG00174	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	HG00176	wgs	A	SimplePluralityLex	1000G-development:HG00176	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00176	wgs	B	SimplePluralityLex	1000G-development:HG00176	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00176	wgs	C	SimplePluralityLex	1000G-development:HG00176	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	HG00177	wgs	A	SimplePluralityLex	1000G-development:HG00177	Caller:SpecHLA	1	0	-1	1	0	missing
1000G-development	HG00177	wgs	B	SimplePluralityLex	1000G-development:HG00177	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00177	wgs	C	SimplePluralityLex	1000G-development:HG00177	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00178	wgs	A	SimplePluralityLex	1000G-development:HG00178	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00178	wgs	B	SimplePluralityLex	1000G-development:HG00178	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00178	wgs	C	SimplePluralityLex	1000G-development:HG00178	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00179	wgs	A	SimplePluralityLex	1000G-development:HG00179	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00179	wgs	B	SimplePluralityLex	1000G-development:HG00179	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00179	wgs	C	SimplePluralityLex	1000G-development:HG00179	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00180	wgs	A	SimplePluralityLex	1000G-development:HG00180	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00180	wgs	B	SimplePluralityLex	1000G-development:HG00180	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00180	wgs	C	SimplePluralityLex	1000G-development:HG00180	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00181	wgs	A	SimplePluralityLex	1000G-development:HG00181	Caller:SpecHLA	1	0	-1	1	0	missing
1000G-development	HG00181	wgs	B	SimplePluralityLex	1000G-development:HG00181	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00181	wgs	C	SimplePluralityLex	1000G-development:HG00181	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	HG00182	wgs	A	SimplePluralityLex	1000G-development:HG00182	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00182	wgs	B	SimplePluralityLex	1000G-development:HG00182	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00182	wgs	C	SimplePluralityLex	1000G-development:HG00182	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	HG00183	wgs	A	SimplePluralityLex	1000G-development:HG00183	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00183	wgs	B	SimplePluralityLex	1000G-development:HG00183	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00183	wgs	C	SimplePluralityLex	1000G-development:HG00183	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
